,SALES_ID,YEAR,SELLING_PRICE,KM_DRIVEN,POSTAL_CODE,FUEL,SELLER_TYPE,TRANSMISSION,OWNER,SEATS,MILEAGE_NO,STATE_NAME,CITY_NAME,SOLD,REGION,ENGINE_CC,MAX_POWER_BHP,COMPANY,MODEL
182,189,2016,450000,15000,737101,Petrol,Individual,Manual,Second Owner,6,18.15,Sikkim,Gangtok,Y,North East,1198,82.0,Mahindra,KUV
183,190,2017,490000,90000,452010,Diesel,Individual,Manual,First Owner,5,22.95,Madhya Pradesh,Indore,Y,Central,1248,74.0,Tata,Zest
184,191,2009,345000,47000,800002,Petrol,Individual,Manual,Second Owner,5,17.0,Bihar,Patna,Y,East,1497,118.0,Honda,City
185,192,2005,85000,90000,395007,Petrol,Individual,Manual,First Owner,5,17.3,Gujarat,Surat,Y,West,993,60.0,Maruti,Zen
186,193,2010,215000,120600,400001,Petrol,Individual,Manual,Second Owner,5,18.9,Maharashtra,Mumbai,Y,West,998,67.1,Maruti,Wagon
187,194,2010,320000,100000,641001,Petrol,Individual,Manual,Third Owner,5,16.2,Tamil Nadu,Coimbatore,Y,South,1599,103.2,Hyundai,Verna
188,195,2016,459999,60000,382460,Petrol,Individual,Manual,Second Owner,5,20.85,Gujarat,Ahmedabad,Y,West,1197,83.14,Maruti,Swift
189,196,2005,65000,86000,395007,Petrol,Individual,Manual,First Owner,5,15.3,Gujarat,Surat,Y,West,1341,83.0,Hyundai,Getz
190,197,2020,720000,5000,208002,Petrol,Individual,Manual,First Owner,5,18.6,Uttar Pradesh,kanpur,Y,Central,1197,81.86,Hyundai,Elite
191,198,2017,800000,37000,431001,Diesel,Individual,Manual,First Owner,5,28.09,Maharashtra,Aurangabad,Y,West,1248,88.5,Maruti,Ciaz
192,199,2019,520000,14000,391510,Petrol,Individual,Manual,First Owner,5,20.3,Gujarat,Vadodara,Y,West,1199,84.0,Tata,Tigor
193,200,2015,580000,70000,201301,Diesel,Individual,Manual,First Owner,7,20.77,Uttar Pradesh,Noida,Y,Central,1248,88.76,Maruti,Ertiga
194,202,2015,600000,50000,600020,Petrol,Individual,Manual,First Owner,5,17.4,Tamil Nadu,Chennai,Y,South,1497,117.3,Honda,City
195,203,2014,290000,60000,751022,Petrol,Individual,Manual,Second Owner,5,19.4,Odisha,Bhubaneshwar,Y,East,1198,86.8,Honda,Brio
196,204,2016,360000,50000,500004,CNG,Individual,Manual,First Owner,5,26.6,Telangana,Hyderabad,Y,South,998,58.16,Maruti,Wagon
197,205,2017,550000,50000,600020,Petrol,Individual,Manual,First Owner,5,20.85,Tamil Nadu,Chennai,Y,South,1197,83.14,Maruti,Swift
198,206,2013,375000,70000,452010,Petrol,Individual,Manual,First Owner,5,18.5,Madhya Pradesh,Indore,Y,Central,1197,82.85,Hyundai,i20
199,208,2018,420000,35000,800002,Petrol,Individual,Automatic,First Owner,5,20.51,Bihar,Patna,Y,East,998,67.0,Maruti,Wagon
200,209,2017,550000,20000,524225,Petrol,Individual,Manual,First Owner,5,21.21,Andhra Pradesh,Nellore,Y,South,1197,81.8,Maruti,Swift
201,210,2018,270000,20000,141003,Petrol,Individual,Manual,First Owner,5,24.7,Punjab,Ludhiana,Y,North,796,47.3,Maruti,Alto
202,211,2018,700000,7800,632001,Petrol,Individual,Automatic,First Owner,5,22.0,Tamil Nadu,Vellore,Y,South,1197,81.8,Maruti,Swift
203,212,2017,500000,20000,141003,Petrol,Individual,Manual,First Owner,5,20.4,Punjab,Ludhiana,Y,North,1197,81.8,Maruti,Swift
204,213,2019,1250000,15000,382460,Diesel,Individual,Manual,First Owner,7,17.6,Gujarat,Ahmedabad,Y,West,2179,147.94,Tata,Hexa
205,214,2013,320000,31377,201301,Petrol,Individual,Manual,Second Owner,5,18.5,Uttar Pradesh,Noida,Y,Central,1197,82.85,Hyundai,i20
206,215,2018,700000,50000,632001,Diesel,Individual,Manual,First Owner,5,28.4,Tamil Nadu,Vellore,Y,South,1248,74.02,Maruti,Swift
207,216,2015,290000,60000,208002,Petrol,Individual,Manual,First Owner,5,20.51,Uttar Pradesh,kanpur,Y,Central,998,67.04,Maruti,Wagon
208,217,2012,550000,100000,570004,Petrol,Individual,Automatic,First Owner,5,14.53,Karnataka,Mysore,Y,South,1794,138.1,Toyota,Corolla
209,218,2012,265000,60000,431001,Petrol,Individual,Manual,First Owner,5,19.4,Maharashtra,Aurangabad,Y,West,1198,86.8,Honda,Brio
210,219,2018,830000,5000,382460,Petrol,Individual,Automatic,First Owner,5,21.4,Gujarat,Ahmedabad,Y,West,1197,83.1,Maruti,Baleno
211,220,2017,800000,60000,431001,Diesel,Individual,Manual,First Owner,7,14.1,Maharashtra,Aurangabad,Y,West,2179,147.94,Tata,Safari
212,221,2011,160000,25000,302029,Petrol,Individual,Manual,Second Owner,5,19.7,Rajasthan,Jaipur,Y,North,796,46.3,Maruti,Alto
213,222,2018,335000,30000,570004,Petrol,Individual,Manual,First Owner,5,25.17,Karnataka,Mysore,Y,South,799,53.3,Renault,KWID
214,223,2017,329000,80000,201301,Petrol,Individual,Manual,Second Owner,5,20.63,Uttar Pradesh,Noida,Y,Central,1198,67.0,Datsun,GO
215,224,2017,775000,75000,395007,Diesel,Individual,Manual,First Owner,5,24.3,Gujarat,Surat,Y,West,1248,88.5,Maruti,Vitara
216,225,2020,524000,32000,575001,Petrol,Individual,Manual,First Owner,5,20.14,Karnataka,Mangalore,Y,South,1197,81.86,Hyundai,Xcent
217,226,2015,245000,40000,411002,Petrol,Individual,Manual,First Owner,5,22.74,Maharashtra,Pune,Y,West,796,47.3,Maruti,Alto
218,227,2012,275000,93000,431001,Petrol,Individual,Manual,Second Owner,5,17.0,Maharashtra,Aurangabad,Y,West,1197,80.0,Hyundai,i20
219,228,2018,520000,60000,641001,Petrol,Individual,Manual,First Owner,5,17.57,Tamil Nadu,Coimbatore,Y,South,1193,88.7,Tata,Zest
220,230,2014,550000,37000,737101,Petrol,Individual,Manual,First Owner,5,16.95,Sikkim,Gangtok,Y,North East,1498,97.7,Nissan,Sunny
221,231,2018,910000,15000,680004,Petrol,Individual,Manual,First Owner,5,17.0,Kerala,Thrissur,Y,South,1497,121.36,Ford,EcoSport
222,232,2015,300000,80000,800002,Petrol,Individual,Manual,First Owner,5,19.49,Bihar,Patna,Y,East,1198,67.04,Nissan,Micra
223,233,2016,350000,140000,600020,Petrol,Individual,Manual,First Owner,5,20.51,Tamil Nadu,Chennai,Y,South,998,67.04,Maruti,Wagon
224,234,2013,900000,70000,400001,Diesel,Individual,Manual,First Owner,7,12.83,Maharashtra,Mumbai,Y,West,2696,162.0,Mahindra,Ssangyong
225,235,2013,300000,120000,834001,Diesel,Individual,Manual,Second Owner,7,17.21,Jharkhand,Ranchi,Y,East,1493,100.0,Mahindra,Quanto
226,236,2010,250000,110000,395007,Diesel,Individual,Manual,Second Owner,5,21.1,Gujarat,Surat,Y,West,1248,73.9,Maruti,Ritz
227,237,2017,1100000,37000,700027,Diesel,Individual,Manual,First Owner,5,19.67,West Bengal,Kolkata,Y,East,1582,126.2,Hyundai,Creta
228,238,2016,270000,44000,382460,Petrol,Individual,Manual,First Owner,5,25.17,Gujarat,Ahmedabad,Y,West,799,53.3,Renault,KWID
229,239,2015,640000,80000,201301,Diesel,Individual,Manual,First Owner,7,20.77,Uttar Pradesh,Noida,Y,Central,1248,88.76,Maruti,Ertiga
230,240,2015,650000,125000,208002,Diesel,Individual,Manual,First Owner,7,15.1,Uttar Pradesh,kanpur,Y,Central,2179,140.0,Mahindra,XUV500
231,241,2017,409999,13500,431001,Petrol,Individual,Manual,First Owner,5,15.37,Maharashtra,Aurangabad,Y,West,1196,73.0,Maruti,Eeco
232,242,2011,165000,75000,391510,Petrol,Individual,Manual,First Owner,5,17.92,Gujarat,Vadodara,Y,West,1086,62.1,Hyundai,Santro
233,243,2007,80000,120000,524225,Petrol,Individual,Manual,Second Owner,5,13.2,Andhra Pradesh,Nellore,Y,South,1495,94.0,Hyundai,Accent
234,244,2012,535000,120000,452010,Diesel,Individual,Manual,First Owner,7,15.1,Madhya Pradesh,Indore,Y,Central,2179,140.0,Mahindra,XUV500
235,245,2013,700000,70000,680004,Diesel,Individual,Manual,First Owner,7,12.99,Kerala,Thrissur,Y,South,2494,100.57,Toyota,Innova
236,246,2013,550000,70000,632001,Diesel,Individual,Manual,First Owner,5,23.4,Tamil Nadu,Vellore,Y,South,1248,74.0,Maruti,Swift
237,247,2019,680000,15000,800002,Petrol,Individual,Automatic,First Owner,5,19.0,Bihar,Patna,Y,East,1199,88.76,Honda,Amaze
238,248,2009,200000,53000,110039,Petrol,Individual,Manual,Second Owner,5,20.36,Delhi,Delhi,Y,North,1197,78.9,Hyundai,i10
239,249,2014,500000,120000,570004,Diesel,Individual,Manual,Second Owner,5,23.4,Karnataka,Mysore,Y,South,1248,74.0,Maruti,Swift
240,250,2016,1000000,70000,382460,Diesel,Individual,Manual,First Owner,7,24.52,Gujarat,Ahmedabad,Y,West,1248,88.5,Maruti,Ertiga
241,251,2008,110000,120000,570004,Petrol,Individual,Manual,Second Owner,5,14.2,Karnataka,Mysore,Y,South,1341,82.9,Hyundai,Getz
242,252,2012,320000,100000,208002,Petrol,Individual,Manual,Second Owner,5,18.5,Uttar Pradesh,kanpur,Y,Central,1197,80.0,Hyundai,i20
243,254,2015,350000,100000,737101,Petrol,Individual,Manual,First Owner,5,20.4,Sikkim,Gangtok,Y,North East,1197,83.11,Maruti,Swift
244,255,2013,170000,162500,524225,Diesel,Individual,Manual,First Owner,5,19.4,Andhra Pradesh,Nellore,Y,South,1405,70.0,Tata,Indica
245,256,2017,800000,39000,751022,Diesel,Individual,Manual,First Owner,5,22.54,Odisha,Bhubaneshwar,Y,East,1396,88.73,Hyundai,i20
246,257,2017,500000,75000,248001,Diesel,Individual,Manual,First Owner,5,26.8,Uttarakhand,Dehradun,Y,Central,1248,74.0,Maruti,Ignis
247,258,2017,1380000,50000,680004,Diesel,Individual,Automatic,First Owner,7,17.6,Kerala,Thrissur,Y,South,2179,153.86,Tata,Hexa
248,259,2019,1300000,40000,600020,Diesel,Individual,Manual,First Owner,8,17.3,Tamil Nadu,Chennai,Y,South,1497,121.0,Mahindra,Marazzo
249,260,2013,530000,92500,201301,Diesel,Individual,Manual,First Owner,5,22.32,Uttar Pradesh,Noida,Y,Central,1582,126.3,Hyundai,Verna
250,261,2012,360000,158000,391510,Diesel,Individual,Manual,First Owner,5,23.4,Gujarat,Vadodara,Y,West,1248,74.0,Maruti,Swift
251,262,2012,310000,120000,600020,Diesel,Individual,Manual,First Owner,5,19.3,Tamil Nadu,Chennai,Y,South,1248,73.9,Maruti,Swift
252,263,2015,725000,50000,831001,Diesel,Individual,Manual,Second Owner,5,26.0,Jharkhand,Jamshedpur,Y,East,1498,98.6,Honda,City
253,264,2012,340000,110000,751022,Diesel,Individual,Manual,First Owner,5,19.3,Odisha,Bhubaneshwar,Y,East,1248,73.9,Maruti,Swift
254,265,2017,550000,2000,110039,Diesel,Individual,Manual,Second Owner,5,25.4,Delhi,Delhi,Y,North,1186,73.97,Hyundai,Xcent
255,266,2011,1150000,181000,737101,Diesel,Individual,Manual,Second Owner,7,11.5,Sikkim,Gangtok,Y,North East,2982,171.0,Toyota,Fortuner
256,267,2016,380000,70000,110039,Diesel,Individual,Manual,First Owner,5,27.28,Delhi,Delhi,Y,North,1047,69.0,Tata,Tiago
257,268,2013,350000,90000,632001,Petrol,Individual,Automatic,Second Owner,5,17.97,Tamil Nadu,Vellore,Y,South,1498,99.6,Nissan,Sunny
258,269,2019,610000,2000,400001,Petrol,Individual,Manual,First Owner,5,18.6,Maharashtra,Mumbai,Y,West,1197,81.86,Hyundai,Elite
259,270,2015,525000,20000,452010,Petrol,Individual,Manual,First Owner,5,20.85,Madhya Pradesh,Indore,Y,Central,1197,83.14,Maruti,Swift
260,271,2011,480000,120000,391510,Diesel,Individual,Manual,First Owner,7,12.8,Gujarat,Vadodara,Y,West,2494,102.0,Toyota,Innova
261,272,2017,780000,35000,411002,Diesel,Individual,Manual,First Owner,6,16.55,Maharashtra,Pune,Y,West,2498,105.0,Mahindra,Thar
262,273,2012,320000,193000,800002,Diesel,Individual,Manual,First Owner,5,19.3,Bihar,Patna,Y,East,1248,73.9,Maruti,Swift
263,274,2014,375000,80000,452010,Petrol,Individual,Manual,First Owner,5,20.4,Madhya Pradesh,Indore,Y,Central,1197,81.8,Maruti,Swift
264,275,2019,300000,40000,431001,Petrol,Individual,Manual,First Owner,5,19.02,Maharashtra,Aurangabad,Y,West,1198,67.05,Datsun,GO
265,276,2015,500000,70000,302029,Diesel,Individual,Manual,Fourth & Above Owner,5,22.54,Rajasthan,Jaipur,Y,North,1396,88.73,Hyundai,i20
266,277,2011,404000,122358,452010,Diesel,Individual,Manual,First Owner,9,12.05,Madhya Pradesh,Indore,Y,Central,2179,120.0,Mahindra,Scorpio
267,278,2015,500000,75000,395007,Diesel,Individual,Manual,First Owner,7,14.07,Gujarat,Surat,Y,West,2956,69.01,Tata,Sumo
268,279,2017,350000,120000,834001,Diesel,Individual,Manual,First Owner,5,27.28,Jharkhand,Ranchi,Y,East,1047,69.0,Tata,Tiago
269,280,2015,380000,40000,700027,Petrol,Individual,Manual,First Owner,5,17.57,West Bengal,Kolkata,Y,East,1193,88.7,Tata,Zest
270,281,2008,114999,95200,524225,Petrol,Individual,Manual,Third Owner,5,13.2,Andhra Pradesh,Nellore,Y,South,1495,94.0,Hyundai,Accent
271,282,2014,335000,33033,400001,Petrol,Dealer,Manual,First Owner,5,19.4,Maharashtra,Mumbai,Y,West,1198,86.8,Honda,Brio
272,283,2015,465000,63063,400001,Petrol,Dealer,Automatic,First Owner,5,18.9,Maharashtra,Mumbai,Y,West,1197,82.0,Hyundai,Grand
273,284,2012,290000,60000,641001,Diesel,Individual,Manual,First Owner,5,21.02,Tamil Nadu,Coimbatore,Y,South,1248,88.76,Tata,Manza
274,285,2005,110000,45000,400001,Petrol,Individual,Manual,Second Owner,5,19.7,Maharashtra,Mumbai,Y,West,796,46.3,Maruti,Alto
275,286,2011,450000,80000,737101,Diesel,Individual,Manual,Third Owner,7,11.57,Sikkim,Gangtok,Y,North East,2179,138.1,Tata,New
276,287,2009,400000,170000,682001,Diesel,Individual,Manual,Second Owner,7,13.6,Kerala,Kochi,Y,South,2523,63.0,Mahindra,Bolero
277,288,2007,210000,207890,834001,Diesel,Individual,Manual,Second Owner,7,13.6,Jharkhand,Ranchi,Y,East,2523,63.0,Mahindra,Bolero
278,289,2018,4600000,7976,737101,Diesel,Individual,Automatic,First Owner,5,17.9,Sikkim,Gangtok,Y,North East,2143,170.0,Mercedes-Benz,GL-Class
279,290,2016,220000,35000,680004,Petrol,Individual,Manual,First Owner,8,16.8,Kerala,Thrissur,Y,South,796,34.2,Maruti,Omni
280,291,2017,450000,35000,431001,Petrol,Individual,Manual,First Owner,5,18.9,Maharashtra,Aurangabad,Y,West,1197,82.0,Hyundai,Grand
281,292,2017,450000,35000,831001,Petrol,Individual,Manual,First Owner,5,18.9,Jharkhand,Jamshedpur,Y,East,1197,82.0,Hyundai,Grand
282,293,2013,290000,50000,302029,Petrol,Individual,Automatic,First Owner,5,16.95,Rajasthan,Jaipur,Y,North,1197,78.9,Hyundai,i10
283,294,2016,520000,20000,680004,Petrol,Individual,Manual,First Owner,5,20.4,Kerala,Thrissur,Y,South,1197,81.8,Maruti,Swift
284,295,2011,265000,20000,400001,Petrol,Individual,Automatic,First Owner,5,16.95,Maharashtra,Mumbai,Y,West,1197,78.9,Hyundai,i10
285,296,2012,330000,50000,800002,Petrol,Individual,Manual,Second Owner,5,18.6,Bihar,Patna,Y,East,1197,85.8,Maruti,Swift
286,297,2012,330000,50000,452010,Petrol,Individual,Manual,Second Owner,5,18.6,Madhya Pradesh,Indore,Y,Central,1197,85.8,Maruti,Swift
287,298,2014,509999,120000,641001,Diesel,Individual,Manual,First Owner,7,15.96,Tamil Nadu,Coimbatore,Y,South,2523,62.1,Mahindra,Bolero
288,299,2014,500000,70000,575001,Petrol,Individual,Manual,First Owner,5,17.1,Karnataka,Mangalore,Y,South,1591,121.3,Hyundai,Verna
289,300,2015,525000,50000,641001,Petrol,Individual,Manual,First Owner,5,17.19,Tamil Nadu,Coimbatore,Y,South,1197,81.86,Hyundai,i20
290,301,2019,675000,16500,382460,Petrol,Individual,Manual,First Owner,5,21.01,Gujarat,Ahmedabad,Y,West,1197,81.8,Maruti,Baleno
291,302,2010,300000,70000,110039,Petrol,Individual,Manual,First Owner,5,17.0,Delhi,Delhi,Y,North,1197,80.0,Hyundai,i20
292,303,2005,90000,99361,737101,Petrol,Individual,Manual,Second Owner,5,19.7,Sikkim,Gangtok,Y,North East,796,46.3,Maruti,Alto
293,304,2017,650000,25000,751022,Diesel,Individual,Manual,First Owner,5,26.59,Odisha,Bhubaneshwar,Y,East,1248,74.0,Maruti,Swift
294,305,2014,409000,70000,452010,Petrol,Individual,Manual,Second Owner,5,19.1,Madhya Pradesh,Indore,Y,Central,1197,85.8,Maruti,Swift
295,306,2015,395000,80000,737101,Diesel,Individual,Manual,Second Owner,5,24.0,Sikkim,Gangtok,Y,North East,1120,70.0,Hyundai,Grand
296,308,2014,400000,70000,452010,Petrol,Individual,Manual,Second Owner,5,19.1,Madhya Pradesh,Indore,Y,Central,1197,85.8,Maruti,Swift
297,309,2012,120000,60000,632001,Petrol,Individual,Manual,Third Owner,5,18.6,Tamil Nadu,Vellore,Y,South,1199,79.4,Chevrolet,Beat
298,310,2018,645000,10000,382460,Petrol,Individual,Automatic,First Owner,5,20.3,Gujarat,Ahmedabad,Y,West,1199,84.0,Tata,Tigor
299,311,2006,81000,80000,632001,Petrol,Individual,Manual,First Owner,4,16.1,Tamil Nadu,Vellore,Y,South,796,37.0,Maruti,800
300,312,2017,1300000,30000,452010,Diesel,Individual,Manual,First Owner,5,25.6,Madhya Pradesh,Indore,Y,Central,1498,97.9,Honda,City
301,313,2017,1250000,33000,632001,Diesel,Individual,Manual,First Owner,5,25.6,Tamil Nadu,Vellore,Y,South,1498,97.9,Honda,City
302,314,2013,535000,90000,208002,Petrol,Individual,Manual,Third Owner,7,16.02,Uttar Pradesh,kanpur,Y,Central,1373,93.7,Maruti,Ertiga
303,315,2014,555000,80100,570004,Diesel,Individual,Manual,Second Owner,5,19.01,Karnataka,Mysore,Y,South,1461,108.5,Nissan,Terrano
304,316,2014,725000,120000,201301,Petrol,Individual,Manual,First Owner,5,17.4,Uttar Pradesh,Noida,Y,Central,1497,117.3,Honda,City
305,318,2016,229999,40000,201301,Petrol,Individual,Manual,First Owner,5,25.17,Uttar Pradesh,Noida,Y,Central,799,53.3,Renault,KWID
306,319,2013,800000,160000,560034,Diesel,Individual,Manual,Second Owner,8,12.99,Karnataka,Bangalore,Y,South,2494,100.6,Toyota,Innova
307,320,2017,409999,47000,600020,Petrol,Individual,Manual,First Owner,5,20.51,Tamil Nadu,Chennai,Y,South,998,67.04,Maruti,Wagon
308,321,2018,1210000,25000,400001,Diesel,Individual,Manual,First Owner,5,21.38,Maharashtra,Mumbai,Y,West,1396,88.7,Hyundai,Creta
309,322,2017,400000,26000,110039,Petrol,Individual,Manual,First Owner,5,23.84,Delhi,Delhi,Y,North,1199,84.0,Tata,Tiago
310,323,2018,520000,29000,391510,Diesel,Individual,Manual,First Owner,5,24.0,Gujarat,Vadodara,Y,West,1186,73.97,Hyundai,Grand
311,324,2016,650000,50000,208002,Petrol,Individual,Automatic,First Owner,5,21.4,Uttar Pradesh,kanpur,Y,Central,1197,83.1,Maruti,Baleno
312,325,2011,325000,58000,834001,Petrol,Individual,Manual,Third Owner,5,16.1,Jharkhand,Ranchi,Y,East,1298,88.2,Maruti,Swift
313,326,2012,420000,120000,834001,Petrol,Individual,Automatic,First Owner,5,17.4,Jharkhand,Ranchi,Y,East,1197,85.8,Maruti,Swift
314,327,2014,400000,50000,110039,Petrol,Individual,Manual,First Owner,5,20.4,Delhi,Delhi,Y,North,1197,81.8,Maruti,Swift
315,328,2010,254999,80000,834001,Petrol,Individual,Manual,Fourth & Above Owner,5,17.0,Jharkhand,Ranchi,Y,East,1197,80.0,Hyundai,i20
316,329,2003,65000,60000,575001,Petrol,Individual,Manual,Fourth & Above Owner,5,17.3,Karnataka,Mangalore,Y,South,993,60.0,Maruti,Zen
317,330,2017,351000,36000,141003,Petrol,Individual,Manual,First Owner,5,23.1,Punjab,Ludhiana,Y,North,998,67.04,Maruti,Celerio
318,331,2007,404000,120000,431001,Diesel,Individual,Manual,Third Owner,8,12.8,Maharashtra,Aurangabad,Y,West,2494,102.0,Toyota,Innova
319,332,2011,185000,185000,680004,Diesel,Individual,Manual,Third Owner,5,21.1,Kerala,Thrissur,Y,South,1248,73.9,Maruti,Ritz
320,333,2011,250000,50000,395007,Diesel,Individual,Manual,First Owner,5,23.08,Gujarat,Surat,Y,West,1461,63.1,Nissan,Micra
321,334,2002,60000,100000,570004,Petrol,Individual,Manual,Fourth & Above Owner,5,17.3,Karnataka,Mysore,Y,South,993,60.0,Maruti,Zen
322,335,2013,500000,50000,632001,Petrol,Individual,Manual,Second Owner,5,17.1,Tamil Nadu,Vellore,Y,South,1591,121.3,Hyundai,Verna
323,336,2007,85000,80000,682001,Petrol,Individual,Manual,Second Owner,5,18.2,Kerala,Kochi,Y,South,998,67.1,Maruti,Zen
324,338,2005,85000,80000,560034,Petrol,Individual,Manual,Fourth & Above Owner,5,19.7,Karnataka,Bangalore,Y,South,796,46.3,Maruti,Alto
325,339,2011,265000,90000,452010,Diesel,Individual,Manual,Fourth & Above Owner,5,19.3,Madhya Pradesh,Indore,Y,Central,1248,73.9,Maruti,Swift
326,340,2010,130000,162000,737101,Petrol,Individual,Manual,Second Owner,5,19.0,Sikkim,Gangtok,Y,North East,998,66.1,Maruti,A-Star
327,341,2013,480000,110000,411002,Diesel,Individual,Manual,Third Owner,7,20.77,Maharashtra,Pune,Y,West,1248,88.76,Maruti,Ertiga
328,342,2008,170000,120000,575001,Diesel,Individual,Manual,Third Owner,5,17.8,Karnataka,Mangalore,Y,South,1248,75.0,Maruti,Swift
329,343,2011,275000,45000,632001,Diesel,Individual,Manual,First Owner,5,23.08,Tamil Nadu,Vellore,Y,South,1461,63.1,Nissan,Micra
330,344,2005,89000,90000,400001,Petrol,Individual,Manual,Second Owner,5,18.9,Maharashtra,Mumbai,Y,West,998,67.1,Maruti,Wagon
331,345,2010,170000,90000,248001,Diesel,Individual,Manual,Second Owner,5,20.0,Uttarakhand,Dehradun,Y,Central,1399,68.0,Ford,Figo
332,346,2019,1090000,16500,834001,Petrol,Dealer,Manual,First Owner,5,17.0,Jharkhand,Ranchi,Y,East,1197,110.0,Mahindra,XUV300
333,347,2017,1100000,67000,524225,Diesel,Individual,Automatic,First Owner,5,17.01,Andhra Pradesh,Nellore,Y,South,1582,126.2,Hyundai,Creta
334,348,2018,610000,52000,431001,Petrol,Dealer,Manual,First Owner,5,22.0,Maharashtra,Aurangabad,Y,West,1197,81.8,Maruti,Swift
335,349,2016,335000,40000,751022,Petrol,Dealer,Manual,First Owner,5,20.63,Odisha,Bhubaneshwar,Y,East,1198,67.0,Datsun,GO
336,350,2015,434999,40000,682001,Petrol,Dealer,Manual,First Owner,5,18.9,Kerala,Kochi,Y,South,1197,82.0,Hyundai,Grand
337,351,2018,3000000,35000,682001,Diesel,Individual,Manual,First Owner,7,14.24,Kerala,Kochi,Y,South,2755,174.5,Toyota,Fortuner
338,352,2018,390000,13000,431001,Petrol,Dealer,Manual,First Owner,5,20.71,Maharashtra,Aurangabad,Y,West,799,53.26,Renault,KWID
339,353,2012,325000,40000,680004,Petrol,Dealer,Manual,First Owner,5,18.5,Kerala,Thrissur,Y,South,1198,86.8,Honda,Brio
340,354,2019,640000,10000,302029,Petrol,Dealer,Manual,First Owner,5,17.0,Rajasthan,Jaipur,Y,North,1198,73.75,Volkswagen,Ameo
341,355,2012,450000,9000,391510,Petrol,Dealer,Manual,First Owner,5,16.95,Gujarat,Vadodara,Y,West,1498,97.7,Nissan,Sunny
342,356,2013,400000,70000,570004,Diesel,Dealer,Manual,Second Owner,5,23.59,Karnataka,Mysore,Y,South,1364,67.06,Toyota,Etios
343,357,2009,215000,60000,141003,Petrol,Dealer,Manual,First Owner,5,20.36,Punjab,Ludhiana,Y,North,1197,78.9,Hyundai,i10
344,358,2014,570000,40000,800002,Diesel,Dealer,Manual,First Owner,5,20.45,Bihar,Patna,Y,East,1461,83.8,Renault,Duster
345,359,2012,680000,93000,208002,Diesel,Dealer,Manual,First Owner,7,15.1,Uttar Pradesh,kanpur,Y,Central,2179,140.0,Mahindra,XUV500
346,360,2008,325000,80000,570004,Diesel,Individual,Manual,Fourth & Above Owner,7,12.8,Karnataka,Mysore,Y,South,2494,102.0,Toyota,Innova
347,361,2011,150000,50000,110039,Petrol,Individual,Manual,Second Owner,5,15.64,Delhi,Delhi,Y,North,1193,64.08,Tata,Indigo
348,362,2013,690000,68000,834001,Petrol,Dealer,Automatic,First Owner,5,14.5,Jharkhand,Ranchi,Y,East,1797,147.5,Hyundai,Elantra
349,363,2013,1550000,25000,834001,Diesel,Individual,Automatic,First Owner,5,14.84,Jharkhand,Ranchi,Y,East,2143,170.0,Mercedes-Benz,New
350,364,2012,64000,18000,682001,Petrol,Dealer,Manual,First Owner,4,25.4,Kerala,Kochi,Y,South,624,37.5,Tata,Nano
